id,tweet,class,sentiment_intensity,class_intensity,labels
30474,"@JeffersonLake speaking of ex cobblers, saw Ricky Holmes at Charlton last week.. tracking back &amp; defending... I dread seeing Gorre on ball..",anger,low,anger_low,1
20677,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",anger,low,anger_low,1
40832,"@WyoWiseGuy @LivingVertical however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!",sadness,low,sadness_low,10
10354,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.,joy,medium,joy_medium,8
40145,Brad Pitt being investigated for child abuse?! this all just got really #dark,joy,high,joy_high,6
30773,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans",joy,low,joy_low,7
30793,"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone",joy,medium,joy_medium,8
20632,@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,anger,medium,anger_medium,2
20650,I am just so bitter today 😐,anger,medium,anger_medium,2
21108,What a horrible track lakeside is 😳😳😴😴,fear,medium,fear_medium,5
30059,@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,sadness,low,sadness_low,10
40619,both afraid of all the same things,joy,high,joy_high,6
20235,@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only,fear,medium,fear_medium,5
10073,All hell is breaking loose in Charlotte. #CharlotteProtest  #looting,sadness,medium,sadness_medium,11
30733,@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,joy,medium,joy_medium,8
40456,"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance",sadness,medium,sadness_medium,11
20637,Librarians scare me,fear,high,fear_high,3
40462,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,fear,medium,fear_medium,5
10841,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,anger,medium,anger_medium,2
20471,I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me #frightened,joy,low,joy_low,7
30280,I got a short fuse when im sober.,fear,medium,fear_medium,5
10240,mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,fear,low,fear_low,4
10325,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,anger,low,anger_low,1
20218,@Gronnhair @buryprofs @DittoBistro it was indeed lovely and the team were incredibly attentive and on the ball. Cheese was a lively gesture!,anger,high,anger_high,0
10561,This is #horrible: Lewis Dunk has begun networking #a Neo-Geo with a his holiday home in Mexico.,anger,medium,anger_medium,2
20785,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark",joy,medium,joy_medium,8
21148,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2",fear,medium,fear_medium,5
30883,"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",fear,medium,fear_medium,5
10834,Watch this amazing live.ly broadcast by @huntermcaseyy  #musically,sadness,high,sadness_high,9
21046,@liamch88 yeah! :) playing well ,joy,medium,joy_medium,8
20961,@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy,low,joy_low,7
30898,@superbatlane it's true also that he doesn't escape until almost all the car sunk,fear,low,fear_low,4
40822,I really wanna go to fright fest 😩,fear,high,fear_high,3
20555,"Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'",joy,high,joy_high,6
40763,@el_tityboi bc it's a gloomy day Tony,joy,medium,joy_medium,8
30853,Not giving a fuck is better than revenge.,joy,medium,joy_medium,8
40422,my life in one word is depressing,sadness,high,sadness_high,9
30857,@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy,medium,joy_medium,8
10888,i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?,anger,medium,anger_medium,2
21051,@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,sadness,medium,sadness_medium,11
10793,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,sadness,low,sadness_low,10
40486,only time I am ever cheering for you Johnny,joy,medium,joy_medium,8
40455,How can l rule my mind !!!!!! \nIt's hilarious that you can't 😭😑😮,anger,high,anger_high,0
10870,"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech",fear,medium,fear_medium,5
20830,@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions',anger,medium,anger_medium,2
40079,@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,anger,low,anger_low,1
10815,“The essential Saltes of Animals may be\nArkham’s large outfit from any effects he\nI rejoice that you continue in ye,anger,low,anger_low,1
20777,"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",sadness,low,sadness_low,10
40239,Sickness bug! ,fear,medium,fear_medium,5
10659,Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO,sadness,high,sadness_high,9
40368,Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,joy,high,joy_high,6
20475,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",joy,medium,joy_medium,8
10100,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",fear,medium,fear_medium,5
10549,Made my night that @GordonReid91 Reid was included in tonight's hilarity. Some of those points were brilliant. Thanks @andy_murray,fear,medium,fear_medium,5
20278,@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;,fear,medium,fear_medium,5
40786,Tip 5: Don't worry about pleasing everyone. #TitanWisdom,joy,medium,joy_medium,8
40469,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",fear,low,fear_low,4
10579,"@DocBellsSwan *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.",anger,medium,anger_medium,2
30503,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,joy,medium,joy_medium,8
40053,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  ",anger,low,anger_low,1
20988,induction day tomorrow for pizza express ,fear,low,fear_low,4
20011,"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",fear,medium,fear_medium,5
30660,It's so gloomy outside. I wish it was as cold as it looked,anger,medium,anger_medium,2
40092,@Hank_nsno @RonaldKoeman cheering and clapping I assume,joy,low,joy_low,7
40292,"Me being on my dean really saving a lot of ppl, bc I don't snap nomore &amp; it take so much out of me..",sadness,medium,sadness_medium,11
20086,@JonathanHatfull I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.,sadness,medium,sadness_medium,11
30212,I absolutely love having an anxiety attack halfway through a family meal,sadness,high,sadness_high,9
20985,"@ChrisBooker @ThePerezHilton On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys 😂😂",anger,medium,anger_medium,2
30834,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",joy,medium,joy_medium,8
10332,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness,fear,high,fear_high,3
30331,@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress,sadness,medium,sadness_medium,11
10436,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",joy,medium,joy_medium,8
30850,which always leads to the kind of hilarity average people will never experience - especially during breakups.,anger,medium,anger_medium,2
40395,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny,anger,high,anger_high,0
40703,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",joy,high,joy_high,6
20204,@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.,fear,high,fear_high,3
30525,I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor,anger,medium,anger_medium,2
10868,still shaking though 🙃,sadness,high,sadness_high,9
30823,I just love it when people make plans for me without actually including me in this process #rage,anger,high,anger_high,0
20076,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,fear,medium,fear_medium,5
20379,A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16,anger,medium,anger_medium,2
10892,Overtime... #TeamNA #WCH2016 #nervous,joy,high,joy_high,6
20244,"@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?",joy,medium,joy_medium,8
30034,I want the smoky clouds of laughter to swim about you forever more..,joy,high,joy_high,6
20825,@WunderlistHelp are you guys still down? When can we go up? #panic,joy,medium,joy_medium,8
21207,@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from listening.,anger,high,anger_high,0
30763,@ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. @BuckshotBandit1 @dapostrophearcy,joy,high,joy_high,6
20357,A3: But chronic sadness may mean there are underlying issues than getting sad occassionally over a particular issue (2/2) #mhchat,anger,medium,anger_medium,2
10516,@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha ,sadness,high,sadness_high,9
40335,The 'banter' from Craigen and Sutton on BT is fucking horrid,sadness,medium,sadness_medium,11
40503,"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman ",sadness,medium,sadness_medium,11
21065,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience,anger,medium,anger_medium,2
40542,I truly believe in my heart right now that Satan is rejoicing because we are all against one another,fear,high,fear_high,3
20659,Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG,joy,low,joy_low,7
